Place,Year,Population,Category,SubCategory,Amount,PerCapita,avgPerCapita
Lleida,2016,434041,FREEDOM,Others freedom,1389,0.003200159,0.001742925
Lleida,2015,436029,FREEDOM,Family Violence,67,0.00015366,0.001742925
Lleida,2015,436029,FREEDOM,Others freedom,953,0.002185634,0.001742925
Lleida,2014,438001,FREEDOM,Family Violence,74,0.000168949,0.001742925
Lleida,2014,438001,FREEDOM,Others freedom,565,0.001289951,0.001742925
Lleida,2013,440915,FREEDOM,Family Violence,59,0.000133813,0.001742925
Lleida,2013,440915,FREEDOM,Others freedom,501,0.001136273,0.001742925
Lleida,2012,443032,FREEDOM,Family Violence,77,0.000173802,0.001742925
Lleida,2012,443032,FREEDOM,Others freedom,522,0.001178244,0.001742925
Lleida,2011,442308,FREEDOM,Family Violence,53,0.000119826,0.001742925
Lleida,2011,442308,FREEDOM,Others freedom,548,0.001238956,0.001742925
Lleida,2010,439768,FREEDOM,Family Violence,58,0.000131888,0.001742925
Lleida,2010,439768,FREEDOM,Others freedom,518,0.001177894,0.001742925
Lugo,2022,323989,FREEDOM,Family Violence,90,0.000277787,0.000882798
Lugo,2022,323989,FREEDOM,Others freedom,529,0.001632771,0.000882798
Lugo,2021,326013,FREEDOM,Family Violence,70,0.000214715,0.000882798
Lugo,2021,326013,FREEDOM,Others freedom,504,0.001545951,0.000882798
Lugo,2020,327946,FREEDOM,Family Violence,100,0.000304928,0.000882798
Lugo,2020,327946,FREEDOM,Others freedom,400,0.001219713,0.000882798
Lugo,2019,329587,FREEDOM,Family Violence,72,0.000218455,0.000882798
Lugo,2019,329587,FREEDOM,Others freedom,390,0.001183299,0.000882798
Lugo,2018,331327,FREEDOM,Family Violence,83,0.000250508,0.000882798
Lugo,2018,331327,FREEDOM,Others freedom,385,0.001161994,0.000882798
Lugo,2017,333634,FREEDOM,Family Violence,70,0.000209811,0.000882798
Lugo,2017,333634,FREEDOM,Others freedom,408,0.001222897,0.000882798
Lugo,2016,336527,FREEDOM,Family Violence,76,0.000225836,0.000882798
Lugo,2016,336527,FREEDOM,Others freedom,429,0.001274786,0.000882798
Lugo,2015,339386,FREEDOM,Family Violence,63,0.000185629,0.000882798
Lugo,2015,339386,FREEDOM,Others freedom,291,0.000857431,0.000882798
Lugo,2014,342748,FREEDOM,Family Violence,74,0.000215902,0.000882798
Lugo,2014,342748,FREEDOM,Others freedom,105,0.000306348,0.000882798
Lugo,2013,346005,FREEDOM,Family Violence,83,0.000239881,0.000882798
Lugo,2013,346005,FREEDOM,Others freedom,94,0.000271672,0.000882798
Lugo,2012,348902,FREEDOM,Family Violence,66,0.000189165,0.000882798
Lugo,2012,348902,FREEDOM,Others freedom,121,0.000346802,0.000882798
Lugo,2011,351530,FREEDOM,Family Violence,81,0.000230421,0.000882798
Lugo,2011,351530,FREEDOM,Others freedom,137,0.000389725,0.000882798
Lugo,2010,353504,FREEDOM,Family Violence,79,0.000223477,0.000882798
Lugo,2010,353504,FREEDOM,Others freedom,96,0.000271567,0.000882798
Madrid,2022,6750336,FREEDOM,Family Violence,1183,0.000175251,0.00230893
Madrid,2022,6750336,FREEDOM,Others freedom,16186,0.002397807,0.00230893
Madrid,2021,6751251,FREEDOM,Family Violence,1284,0.000190187,0.00230893
Madrid,2021,6751251,FREEDOM,Others freedom,16292,0.002413182,0.00230893
Madrid,2020,6779888,FREEDOM,Family Violence,1104,0.000162835,0.00230893
Madrid,2020,6779888,FREEDOM,Others freedom,14532,0.002143398,0.00230893
Madrid,2019,6663394,FREEDOM,Family Violence,1223,0.00018354,0.00230893
Madrid,2019,6663394,FREEDOM,Others freedom,14432,0.002165863,0.00230893
Madrid,2018,6578079,FREEDOM,Family Violence,1038,0.000157797,0.00230893
Madrid,2018,6578079,FREEDOM,Others freedom,13459,0.002046038,0.00230893
Madrid,2017,6507184,FREEDOM,Family Violence,1137,0.00017473,0.00230893
Madrid,2017,6507184,FREEDOM,Others freedom,12929,0.001986881,0.00230893
Madrid,2016,6466996,FREEDOM,Family Violence,1025,0.000158497,0.00230893
Madrid,2016,6466996,FREEDOM,Others freedom,12325,0.001905831,0.00230893
Madrid,2015,6436996,FREEDOM,Family Violence,1145,0.000177878,0.00230893
Madrid,2015,6436996,FREEDOM,Others freedom,7464,0.001159547,0.00230893
Madrid,2014,6454440,FREEDOM,Family Violence,1096,0.000169806,0.00230893
Madrid,2014,6454440,FREEDOM,Others freedom,2688,0.000416458,0.00230893
Madrid,2013,6495551,FREEDOM,Family Violence,1114,0.000171502,0.00230893
Madrid,2013,6495551,FREEDOM,Others freedom,2683,0.000413052,0.00230893
Madrid,2012,6498560,FREEDOM,Family Violence,1184,0.000182194,0.00230893
Madrid,2012,6498560,FREEDOM,Others freedom,2662,0.000409629,0.00230893
Madrid,2011,6489680,FREEDOM,Family Violence,1384,0.000213262,0.00230893
Madrid,2011,6489680,FREEDOM,Others freedom,2721,0.000419281,0.00230893
Madrid,2010,6458684,FREEDOM,Family Violence,1173,0.000181616,0.00230893
Madrid,2010,6458684,FREEDOM,Others freedom,2623,0.00040612,0.00230893
Málaga,2022,1717504,FREEDOM,Family Violence,441,0.000256768,0.002030362
Málaga,2022,1717504,FREEDOM,Others freedom,5771,0.003360109,0.002030362
Málaga,2021,1695651,FREEDOM,Family Violence,386,0.000227641,0.002030362
Málaga,2021,1695651,FREEDOM,Others freedom,5260,0.003102053,0.002030362
Málaga,2020,1685920,FREEDOM,Family Violence,422,0.000250308,0.002030362
Málaga,2020,1685920,FREEDOM,Others freedom,4737,0.002809742,0.002030362
Málaga,2019,1661785,FREEDOM,Family Violence,440,0.000264776,0.002030362
Málaga,2019,1661785,FREEDOM,Others freedom,4443,0.002673631,0.002030362
Málaga,2018,1641121,FREEDOM,Family Violence,381,0.000232158,0.002030362
Málaga,2018,1641121,FREEDOM,Others freedom,4424,0.002695718,0.002030362
Málaga,2017,1630615,FREEDOM,Family Violence,372,0.000228135,0.002030362
Málaga,2017,1630615,FREEDOM,Others freedom,4149,0.002544439,0.002030362
Málaga,2016,1629298,FREEDOM,Family Violence,283,0.000173694,0.002030362
Málaga,2016,1629298,FREEDOM,Others freedom,4090,0.002510284,0.002030362
Málaga,2015,1628973,FREEDOM,Family Violence,256,0.000157154,0.002030362
Málaga,2015,1628973,FREEDOM,Others freedom,2222,0.00136405,0.002030362
Málaga,2014,1621968,FREEDOM,Family Violence,311,0.000191742,0.002030362
Málaga,2014,1621968,FREEDOM,Others freedom,975,0.000601122,0.002030362
Málaga,2013,1652999,FREEDOM,Family Violence,298,0.000180278,0.002030362
Málaga,2013,1652999,FREEDOM,Others freedom,987,0.000597097,0.002030362
Málaga,2012,1641098,FREEDOM,Family Violence,219,0.000133447,0.002030362
Málaga,2012,1641098,FREEDOM,Others freedom,983,0.000598989,0.002030362
Málaga,2011,1625827,FREEDOM,Family Violence,254,0.000156228,0.002030362
Málaga,2011,1625827,FREEDOM,Others freedom,1073,0.000659972,0.002030362
Málaga,2010,1609557,FREEDOM,Family Violence,232,0.000144139,0.002030362
Málaga,2010,1609557,FREEDOM,Others freedom,1029,0.000639306,0.002030362
Murcia,2022,1531878,FREEDOM,Family Violence,352,0.000229783,0.001495682
Murcia,2022,1531878,FREEDOM,Others freedom,4396,0.00286968,0.001495682
Murcia,2021,1518486,FREEDOM,Family Violence,354,0.000233127,0.001495682
Murcia,2021,1518486,FREEDOM,Others freedom,4061,0.002674374,0.001495682
Murcia,2020,1511251,FREEDOM,Family Violence,378,0.000250124,0.001495682
Murcia,2020,1511251,FREEDOM,Others freedom,3641,0.002409262,0.001495682
Murcia,2019,1493898,FREEDOM,Family Violence,364,0.000243658,0.001495682
Murcia,2019,1493898,FREEDOM,Others freedom,3377,0.002260529,0.001495682
Murcia,2018,1478509,FREEDOM,Family Violence,337,0.000227932,0.001495682
Murcia,2018,1478509,FREEDOM,Others freedom,3077,0.002081151,0.001495682
Murcia,2017,1470273,FREEDOM,Family Violence,317,0.000215606,0.001495682
Murcia,2017,1470273,FREEDOM,Others freedom,2995,0.002037037,0.001495682
Murcia,2016,1464847,FREEDOM,Family Violence,318,0.000217088,0.001495682
Murcia,2016,1464847,FREEDOM,Others freedom,2714,0.001852753,0.001495682
Murcia,2015,1467288,FREEDOM,Family Violence,329,0.000224223,0.001495682
Murcia,2015,1467288,FREEDOM,Others freedom,1793,0.001221982,0.001495682
Murcia,2014,1466818,FREEDOM,Family Violence,301,0.000205206,0.001495682
Murcia,2014,1466818,FREEDOM,Others freedom,868,0.000591757,0.001495682
Murcia,2013,1472049,FREEDOM,Family Violence,306,0.000207874,0.001495682
Murcia,2013,1472049,FREEDOM,Others freedom,822,0.000558405,0.001495682
Murcia,2012,1474449,FREEDOM,Family Violence,313,0.000212283,0.001495682
Murcia,2012,1474449,FREEDOM,Others freedom,878,0.000595477,0.001495682
Murcia,2011,1470069,FREEDOM,Family Violence,389,0.000264613,0.001495682
Murcia,2011,1470069,FREEDOM,Others freedom,905,0.000615617,0.001495682
Murcia,2010,1461979,FREEDOM,Family Violence,428,0.000292754,0.001495682
Murcia,2010,1461979,FREEDOM,Others freedom,741,0.000506847,0.001495682
Navarra,2022,664117,FREEDOM,Family Violence,246,0.000370417,0.001531923
Navarra,2022,664117,FREEDOM,Others freedom,2097,0.003157576,0.001531923
Navarra,2021,661537,FREEDOM,Family Violence,150,0.000226745,0.001531923
Navarra,2021,661537,FREEDOM,Others freedom,1910,0.002887216,0.001531923
Navarra,2020,661197,FREEDOM,Family Violence,143,0.000216274,0.001531923
Navarra,2020,661197,FREEDOM,Others freedom,1569,0.002372969,0.001531923
Navarra,2019,654214,FREEDOM,Family Violence,151,0.000230811,0.001531923
Navarra,2019,654214,FREEDOM,Others freedom,1648,0.002519053,0.001531923
Navarra,2018,647554,FREEDOM,Family Violence,111,0.000171414,0.001531923
Navarra,2018,647554,FREEDOM,Others freedom,1570,0.002424508,0.001531923
Navarra,2017,643234,FREEDOM,Family Violence,128,0.000198994,0.001531923
Navarra,2017,643234,FREEDOM,Others freedom,1549,0.002408144,0.001531923
Navarra,2016,640647,FREEDOM,Family Violence,119,0.00018575,0.001531923
Navarra,2016,640647,FREEDOM,Others freedom,1693,0.002642641,0.001531923
Navarra,2015,640476,FREEDOM,Family Violence,137,0.000213903,0.001531923
Navarra,2015,640476,FREEDOM,Others freedom,840,0.001311525,0.001531923
Navarra,2014,640790,FREEDOM,Family Violence,113,0.000176345,0.001531923
Navarra,2014,640790,FREEDOM,Others freedom,410,0.000639835,0.001531923
Navarra,2013,644477,FREEDOM,Family Violence,118,0.000183094,0.001531923
Navarra,2013,644477,FREEDOM,Others freedom,630,0.000977537,0.001531923
Navarra,2012,644566,FREEDOM,Family Violence,176,0.000273052,0.001531923
Navarra,2012,644566,FREEDOM,Others freedom,798,0.001238042,0.001531923
Navarra,2011,642051,FREEDOM,Family Violence,146,0.000227396,0.001531923
Navarra,2011,642051,FREEDOM,Others freedom,565,0.000879992,0.001531923
Navarra,2010,636924,FREEDOM,Family Violence,119,0.000186835,0.001531923
Navarra,2010,636924,FREEDOM,Others freedom,556,0.000872946,0.001531923
Ourense,2022,304280,FREEDOM,Family Violence,94,0.000308926,0.001006979
Ourense,2022,304280,FREEDOM,Others freedom,580,0.001906139,0.001006979
Ourense,2021,305223,FREEDOM,Family Violence,75,0.000245722,0.001006979
Ourense,2021,305223,FREEDOM,Others freedom,613,0.002008368,0.001006979
Ourense,2020,306650,FREEDOM,Family Violence,67,0.00021849,0.001006979
Ourense,2020,306650,FREEDOM,Others freedom,570,0.001858797,0.001006979
Ourense,2019,307651,FREEDOM,Family Violence,92,0.00029904,0.001006979
Ourense,2019,307651,FREEDOM,Others freedom,460,0.001495201,0.001006979
Ourense,2018,309293,FREEDOM,Family Violence,93,0.000300686,0.001006979
Ourense,2018,309293,FREEDOM,Others freedom,439,0.001419366,0.001006979
Ourense,2017,311680,FREEDOM,Family Violence,92,0.000295175,0.001006979
Ourense,2017,311680,FREEDOM,Others freedom,478,0.001533624,0.001006979
Ourense,2016,314853,FREEDOM,Family Violence,77,0.000244559,0.001006979
Ourense,2016,314853,FREEDOM,Others freedom,432,0.001372069,0.001006979
Ourense,2015,318391,FREEDOM,Family Violence,74,0.000232419,0.001006979
Ourense,2015,318391,FREEDOM,Others freedom,293,0.000920252,0.001006979
Ourense,2014,322293,FREEDOM,Family Violence,72,0.000223399,0.001006979
Ourense,2014,322293,FREEDOM,Others freedom,77,0.000238913,0.001006979
Ourense,2013,326724,FREEDOM,Family Violence,65,0.000198945,0.001006979
Ourense,2013,326724,FREEDOM,Others freedom,84,0.000257098,0.001006979
Ourense,2012,330257,FREEDOM,Family Violence,84,0.000254347,0.001006979
Ourense,2012,330257,FREEDOM,Others freedom,99,0.000299767,0.001006979
Ourense,2011,333257,FREEDOM,Family Violence,60,0.000180041,0.001006979
Ourense,2011,333257,FREEDOM,Others freedom,74,0.000222051,0.001006979
Ourense,2010,335219,FREEDOM,Family Violence,74,0.000220751,0.001006979
Ourense,2010,335219,FREEDOM,Others freedom,64,0.00019092,0.001006979
Palencia,2022,158008,FREEDOM,Family Violence,23,0.000145562,0.001039659
Palencia,2022,158008,FREEDOM,Others freedom,354,0.002240393,0.001039659
Palencia,2021,159123,FREEDOM,Family Violence,21,0.000131973,0.001039659
Palencia,2021,159123,FREEDOM,Others freedom,382,0.002400659,0.001039659
Palencia,2020,160321,FREEDOM,Family Violence,17,0.000106037,0.001039659
Palencia,2020,160321,FREEDOM,Others freedom,333,0.002077083,0.001039659
Palencia,2019,160980,FREEDOM,Family Violence,26,0.000161511,0.001039659
Palencia,2019,160980,FREEDOM,Others freedom,310,0.001925705,0.001039659
Palencia,2018,162035,FREEDOM,Family Violence,22,0.000135773,0.001039659
Palencia,2018,162035,FREEDOM,Others freedom,342,0.002110655,0.001039659
Palencia,2017,163390,FREEDOM,Family Violence,27,0.000165249,0.001039659
Palencia,2017,163390,FREEDOM,Others freedom,303,0.001854459,0.001039659
Palencia,2016,164644,FREEDOM,Family Violence,37,0.000224727,0.001039659
Palencia,2016,164644,FREEDOM,Others freedom,285,0.001731008,0.001039659
Palencia,2015,166035,FREEDOM,Family Violence,31,0.000186708,0.001039659
Palencia,2015,166035,FREEDOM,Others freedom,163,0.000981721,0.001039659
Palencia,2014,167609,FREEDOM,Family Violence,32,0.000190921,0.001039659
Palencia,2014,167609,FREEDOM,Others freedom,31,0.000184954,0.001039659
Palencia,2013,168955,FREEDOM,Family Violence,30,0.000177562,0.001039659
Palencia,2013,168955,FREEDOM,Others freedom,34,0.000201237,0.001039659
Palencia,2012,170713,FREEDOM,Family Violence,26,0.000152302,0.001039659
Palencia,2012,170713,FREEDOM,Others freedom,26,0.000152302,0.001039659
Palencia,2011,171668,FREEDOM,Family Violence,34,0.000198057,0.001039659
Palencia,2011,171668,FREEDOM,Others freedom,29,0.000168931,0.001039659
Palencia,2010,172510,FREEDOM,Family Violence,28,0.000162309,0.001039659
Palencia,2010,172510,FREEDOM,Others freedom,38,0.000220277,0.001039659
Palmas (Las),2022,1129395,FREEDOM,Family Violence,383,0.00033912,0.001779657
Palmas (Las),2022,1129395,FREEDOM,Others freedom,5521,0.004888458,0.001779657
Palmas (Las),2021,1128539,FREEDOM,Family Violence,394,0.000349124,0.001779657
Palmas (Las),2021,1128539,FREEDOM,Others freedom,5644,0.005001156,0.001779657
Palmas (Las),2020,1131065,FREEDOM,Family Violence,366,0.000323589,0.001779657
Palmas (Las),2020,1131065,FREEDOM,Others freedom,5527,0.004886545,0.001779657
Palmas (Las),2019,1120406,FREEDOM,Family Violence,392,0.000349873,0.001779657
Palmas (Las),2019,1120406,FREEDOM,Others freedom,5275,0.004708115,0.001779657
Palmas (Las),2018,1109175,FREEDOM,Family Violence,337,0.000303829,0.001779657
Palmas (Las),2018,1109175,FREEDOM,Others freedom,5164,0.004655713,0.001779657
Palmas (Las),2017,1100480,FREEDOM,Family Violence,327,0.000297143,0.001779657
Palmas (Las),2017,1100480,FREEDOM,Others freedom,5015,0.004557102,0.001779657
Palmas (Las),2016,1097800,FREEDOM,Family Violence,284,0.000258699,0.001779657
Palmas (Las),2016,1097800,FREEDOM,Others freedom,4615,0.004203862,0.001779657
Palmas (Las),2015,1098406,FREEDOM,Family Violence,300,0.000273123,0.001779657
Palmas (Las),2015,1098406,FREEDOM,Others freedom,2800,0.002549148,0.001779657
Palmas (Las),2014,1100027,FREEDOM,Family Violence,336,0.000305447,0.001779657
Palmas (Las),2014,1100027,FREEDOM,Others freedom,814,0.000739982,0.001779657
Palmas (Las),2013,1103850,FREEDOM,Family Violence,367,0.000332473,0.001779657
Palmas (Las),2013,1103850,FREEDOM,Others freedom,848,0.00076822,0.001779657
Palmas (Las),2012,1100813,FREEDOM,Family Violence,411,0.00037336,0.001779657
Palmas (Las),2012,1100813,FREEDOM,Others freedom,758,0.000688582,0.001779657
Palmas (Las),2011,1096980,FREEDOM,Family Violence,463,0.000422068,0.001779657
Palmas (Las),2011,1096980,FREEDOM,Others freedom,830,0.000756623,0.001779657
Palmas (Las),2010,1090605,FREEDOM,Family Violence,675,0.000618923,0.001779657
Palmas (Las),2010,1090605,FREEDOM,Others freedom,771,0.000706947,0.001779657
Pontevedra,2022,943015,FREEDOM,Family Violence,145,0.000153762,0.001262091
Pontevedra,2022,943015,FREEDOM,Others freedom,2481,0.002630923,0.001262091
Pontevedra,2021,944275,FREEDOM,Family Violence,127,0.000134495,0.001262091
Pontevedra,2021,944275,FREEDOM,Others freedom,2449,0.002593524,0.001262091
Pontevedra,2020,945408,FREEDOM,Family Violence,126,0.000133276,0.001262091
Pontevedra,2020,945408,FREEDOM,Others freedom,2173,0.002298479,0.001262091
Pontevedra,2019,942665,FREEDOM,Family Violence,171,0.000181401,0.001262091
Pontevedra,2019,942665,FREEDOM,Others freedom,2026,0.002149226,0.001262091
Pontevedra,2018,941772,FREEDOM,Family Violence,145,0.000153965,0.001262091
Pontevedra,2018,941772,FREEDOM,Others freedom,2059,0.002186304,0.001262091
Pontevedra,2017,942731,FREEDOM,Family Violence,152,0.000161234,0.001262091
Pontevedra,2017,942731,FREEDOM,Others freedom,2193,0.00232622,0.001262091
Pontevedra,2016,944346,FREEDOM,Family Violence,172,0.000182137,0.001262091
Pontevedra,2016,944346,FREEDOM,Others freedom,2152,0.002278826,0.001262091
Pontevedra,2015,947374,FREEDOM,Family Violence,156,0.000164666,0.001262091
Pontevedra,2015,947374,FREEDOM,Others freedom,1253,0.001322603,0.001262091
Pontevedra,2014,950919,FREEDOM,Family Violence,175,0.000184032,0.001262091
Pontevedra,2014,950919,FREEDOM,Others freedom,480,0.000504775,0.001262091
Pontevedra,2013,955050,FREEDOM,Family Violence,195,0.000204178,0.001262091
Pontevedra,2013,955050,FREEDOM,Others freedom,427,0.000447097,0.001262091
Pontevedra,2012,958428,FREEDOM,Family Violence,211,0.000220152,0.001262091
Pontevedra,2012,958428,FREEDOM,Others freedom,413,0.000430914,0.001262091
Pontevedra,2011,963511,FREEDOM,Family Violence,343,0.00035599,0.001262091
Pontevedra,2011,963511,FREEDOM,Others freedom,376,0.000390239,0.001262091
Pontevedra,2010,962472,FREEDOM,Family Violence,384,0.000398973,0.001262091
Pontevedra,2010,962472,FREEDOM,Others freedom,358,0.000371959,0.001262091
Rioja (La),2022,319892,FREEDOM,Family Violence,97,0.000303227,0.001126993
Rioja (La),2022,319892,FREEDOM,Others freedom,719,0.002247634,0.001126993
Rioja (La),2021,319796,FREEDOM,Family Violence,91,0.000284556,0.001126993
Rioja (La),2021,319796,FREEDOM,Others freedom,684,0.002138864,0.001126993
Rioja (La),2020,319914,FREEDOM,Family Violence,73,0.000228186,0.001126993
Rioja (La),2020,319914,FREEDOM,Others freedom,482,0.001506655,0.001126993
Rioja (La),2019,316798,FREEDOM,Family Violence,68,0.000214648,0.001126993
Rioja (La),2019,316798,FREEDOM,Others freedom,450,0.001420464,0.001126993
Rioja (La),2018,315675,FREEDOM,Family Violence,48,0.000152055,0.001126993
